Date,Open,High,Low,Close_Futures_LTP,Volume,Dhan_Source,Commodity,Security_ID,Unit,Basis_Proxy,Basis_Diff_d1
2025-12-31,1270.0,1313.2,1253.2,1281.5,65.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,11.5,-33.6
2026-01-01,1265.05,1294.75,1265.0,1292.5,3320.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,27.45,15.95
2026-01-02,1298.9,1320.0,1272.0,1287.1,15868.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-11.8,-39.25
2026-01-05,1309.9,1320.0,1293.1,1313.3,14847.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,3.4,15.2
2026-01-06,1314.95,1339.9,1314.95,1338.3,19905.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,23.35,19.95
2026-01-07,1335.0,1343.0,1295.0,1307.75,19954.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-27.25,-50.6
2026-01-08,1313.95,1313.95,1231.3,1270.2,29337.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-43.75,-16.5
2026-01-09,1280.0,1294.55,1266.1,1281.3,16773.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,1.3,45.05
2026-01-12,1294.95,1324.75,1290.55,1315.2,19046.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,20.25,18.95
2026-01-13,1318.15,1320.0,1294.2,1309.55,16071.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-8.6,-28.85
2026-01-14,1317.85,1331.0,1306.25,1313.2,15335.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-4.65,3.95
2026-01-15,1304.85,1311.7,1282.1,1308.5,11210.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,3.65,8.3
2026-01-16,1298.15,1302.3,1285.05,1289.5,10551.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,-8.65,-12.3
2026-01-19,1290.1,1308.35,1290.1,1302.5,10295.0,Dhan HQ Paid API v2 (1-Year Daily),COPPER,568831,INR/kg,12.4,21.05
