Timestamp,Date,Hour,Commodity,Ticker,Open,High,Low,Close_Futures_LTP,Volume,Hourly_Return_Pct,Futures_Basis_Proxy,Basis_Diff_d1,Unit,Source
2025-08-24 21:00,2025-08-24,21,Gold,GC=F,3410.2,3413.2,3405.5,3407.8,4144,-0.06999999999999999,-2.4,2.3,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-24 22:00,2025-08-24,22,Gold,GC=F,3407.9,3410.2,3405.6,3409.4,3704,0.05,1.5,3.9,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-24 23:00,2025-08-24,23,Gold,GC=F,3409.4,3413.1,3409.1,3412.6,2079,0.09,3.2,1.7,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 00:00,2025-08-25,0,Gold,GC=F,3412.4,3412.6,3408.3,3410.4,2242,-0.06,-2.0,-5.2,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 01:00,2025-08-25,1,Gold,GC=F,3410.4,3410.5,3407.1,3408.9,1991,-0.04,-1.5,0.5,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 02:00,2025-08-25,2,Gold,GC=F,3408.7,3414.0,3408.6,3413.3,3432,0.13,4.6,6.1,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 03:00,2025-08-25,3,Gold,GC=F,3413.4,3414.3,3410.9,3411.0,3016,-0.06999999999999999,-2.4,-7.0,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 04:00,2025-08-25,4,Gold,GC=F,3411.1,3411.7,3408.5,3409.3,3654,-0.05,-1.8,0.6,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 05:00,2025-08-25,5,Gold,GC=F,3409.1,3412.2,3406.3,3411.6,3528,0.06999999999999999,2.5,4.3,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 06:00,2025-08-25,6,Gold,GC=F,3411.6,3412.6,3409.0,3410.3,3014,-0.04,-1.3,-3.8,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
2025-08-25 07:00,2025-08-25,7,Gold,GC=F,3410.1,3416.5,3409.9,3415.7,4177,0.16,5.6,6.9,USD/oz,Authentic Futures Market Feed (1-Year 60m Candles)
